"Label","Entry time (UTC+1)","Symbol","Quantity","Volume","Type","Entry price","Broker commission","Swaps","Closing price","Closing time (UTC+1)","Net $","Pips","Gross $","Balance $","ID"
"LONDON_1B1S","06/11/2023 15:35:00.060","US30","13.10 Lots","13.10 Indices","Buy","34149.8","0.00","0.00","34088.2","06/11/2023 15:42:49.702","-806.96","-61.6","-806.96","39 538.63","2242"
"RRL","06/11/2023 19:55:00.137","US30","3.20 Lots","3.20 Indices","Sell","34024.8","0.00","0.00","34086.8","06/11/2023 21:13:36.561","-198.40","-62","-198.40","39 340.23","2245"
"RRL","06/11/2023 20:00:00.135","US30","3.20 Lots","3.20 Indices","Sell","34032.9","0.00","0.00","34063.8","06/11/2023 21:55:00.067","-98.88","-30.9","-98.88","39 241.35","2246"
"LONDON_1B1S","07/11/2023 15:35:11.566","US30","12.70 Lots","12.70 Indices","Buy","34062.3","0.00","0.00","34184.8","07/11/2023 16:49:34.739","1 555.75","122.5","1 555.75","40 797.10","2248"
"RRL","07/11/2023 17:50:00.004","US30","6.60 Lots","6.60 Indices","Buy","34155.6","0.00","0.00","34134.6","07/11/2023 21:55:00.115","-138.60","-21","-138.60","40 246.00","2252"
"RRL","07/11/2023 17:55:00.892","US30","6.60 Lots","6.60 Indices","Buy","34163.7","0.00","0.00","34101.2","07/11/2023 18:30:46.932","-412.50","-62.5","-412.50","40 384.60","2251"
"LONDON_1B1S","09/11/2023 15:47:50.782","US30","9.80 Lots","9.80 Indices","Sell","34061.6","0.00","0.00","33937.3","09/11/2023 19:08:20.995","1 218.14","124.3","1 218.14","41 464.14","2254"
"RRL","09/11/2023 20:00:00.014","US30","3.30 Lots","3.30 Indices","Sell","33966.5","0.00","0.00","33858.8","09/11/2023 21:55:00.104","355.41","107.7","355.41","41 819.55","2256"
"LONDON_1B1S","10/11/2023 17:05:56.106","US30","13.50 Lots","13.50 Indices","Buy","34040.6","0.00","0.00","34163.2","10/11/2023 18:54:02.033","1 655.10","122.6","1 655.10","43 474.65","2260"
"RRL","10/11/2023 18:35:00.101","US30","6.70 Lots","6.70 Indices","Buy","34117.4","0.00","0.00","34240.3","10/11/2023 21:29:33.763","823.43","122.9","823.43","44 298.08","2261"
"RRL","10/11/2023 18:40:00.013","US30","6.70 Lots","6.70 Indices","Buy","34151.3","0.00","0.00","34274.0","10/11/2023 21:38:04.437","822.09","122.7","822.09","45 120.17","2262"
"RRL","13/11/2023 18:15:00.046","US30","7.30 Lots","7.30 Indices","Buy","34367.0","0.00","0.00","34303.7","13/11/2023 19:32:15.694","-462.09","-63.3","-462.09","44 658.08","2265"
"RRL","13/11/2023 18:20:00.286","US30","7.30 Lots","7.30 Indices","Buy","34365.2","0.00","0.00","34303.3","13/11/2023 19:32:15.814","-451.87","-61.9","-451.87","44 206.21","2266"
"LONDON_1B1S","14/11/2023 15:45:38.390","US30","14.30 Lots","14.30 Indices","Buy","34738.7","0.00","0.00","34861.3","14/11/2023 16:34:11.207","1 753.18","122.6","1 753.18","45 959.39","2268"
"RRL","14/11/2023 17:30:00.106","US30","7.40 Lots","7.40 Indices","Buy","34920.4","0.00","0.00","34858.6","14/11/2023 17:57:07.603","-457.32","-61.8","-457.32","45 502.07","2271"
"RRL","14/11/2023 17:35:00.128","US30","7.40 Lots","7.40 Indices","Buy","34912.6","0.00","0.00","34850.9","14/11/2023 17:57:22.448","-456.58","-61.7","-456.58","45 045.49","2272"
"LONDON_1B1S","16/11/2023 15:55:00.586","US30","14.60 Lots","14.60 Indices","Buy","35010.3","0.00","0.00","34948.7","16/11/2023 16:05:01.438","-899.36","-61.6","-899.36","44 146.13","2274"
"LONDON_1B1S","20/11/2023 15:38:44.073","US30","14.30 Lots","14.30 Indices","Buy","35005.1","0.00","0.00","35130.4","20/11/2023 19:03:47.095","1 791.79","125.3","1 791.79","45 937.92","2278"
"RRL","20/11/2023 18:35:00.127","US30","7.10 Lots","7.10 Indices","Buy","35064.7","0.00","0.00","35187.2","20/11/2023 20:43:48.895","869.75","122.5","869.75","47 680.26","2280"
"RRL","20/11/2023 18:45:00.135","US30","7.10 Lots","7.10 Indices","Buy","35059.9","0.00","0.00","35182.8","20/11/2023 20:42:34.203","872.59","122.9","872.59","46 810.51","2279"
"LONDON_1B1S","21/11/2023 15:35:03.834","US30","11.60 Lots","11.60 Indices","Sell","35075.1","0.00","0.00","35100.0","21/11/2023 21:55:00.091","-288.84","-24.9","-288.84","47 391.42","2282"
"LONDON_1B1S","27/11/2023 15:35:03.150","US30","15.40 Lots","15.40 Indices","Buy","35391.8","0.00","0.00","35329.6","27/11/2023 17:01:44.275","-957.88","-62.2","-957.88","46 433.54","2284"
"LONDON_1B1S","28/11/2023 16:34:41.835","US30","15.10 Lots","15.10 Indices","Buy","35391.1","0.00","0.00","35515.2","28/11/2023 17:33:51.811","1 873.91","124.1","1 873.91","48 307.45","2286"
"RRL","28/11/2023 18:10:00.102","US30","7.80 Lots","7.80 Indices","Buy","35509.6","0.00","0.00","35445.3","28/11/2023 18:30:38.954","-501.54","-64.3","-501.54","47 805.91","2289"
"RRL","28/11/2023 18:20:00.052","US30","7.80 Lots","7.80 Indices","Buy","35476.6","0.00","0.00","35415.1","28/11/2023 18:50:09.333","-479.70","-61.5","-479.70","47 326.21","2290"
"LONDON_1B1S","30/11/2023 15:53:25.638","US30","15.30 Lots","15.30 Indices","Buy","35693.1","0.00","0.00","35815.9","30/11/2023 20:45:03.597","1 878.84","122.8","1 878.84","48 263.41","2296"
"RRL","30/11/2023 17:30:00.117","US30","7.60 Lots","7.60 Indices","Buy","35755.4","0.00","0.00","35693.9","30/11/2023 18:17:14.373","-467.40","-61.5","-467.40","46 858.81","2294"
"RRL","30/11/2023 17:35:00.039","US30","7.60 Lots","7.60 Indices","Buy","35740.7","0.00","0.00","35678.3","30/11/2023 18:18:23.861","-474.24","-62.4","-474.24","46 384.57","2295"
"RRL","01/12/2023 17:30:00.079","US30","3.90 Lots","3.90 Indices","Buy","36068.6","0.00","0.00","36191.3","01/12/2023 18:11:02.033","478.53","122.7","478.53","48 741.94","2299"
"RRL","01/12/2023 17:35:00.027","US30","3.90 Lots","3.90 Indices","Buy","36090.7","0.00","0.00","36213.2","01/12/2023 18:32:09.629","477.75","122.5","477.75","49 219.69","2300"
"LONDON_1B1S","04/12/2023 16:42:02.204","US30","8.00 Lots","8 Indices","Sell","36096.4","0.00","0.00","36158.2","04/12/2023 18:08:31.133","-494.40","-61.8","-494.40","48 725.29","2302"
"LONDON_1B1S","05/12/2023 15:36:31.642","US30","7.90 Lots","7.90 Indices","Sell","36097.9","0.00","0.00","36159.4","05/12/2023 17:01:04.692","-485.85","-61.5","-485.85","48 239.44","2304"
"LONDON_1B1S","08/12/2023 17:11:07.572","US30","1.10 Lots","1.10 Indices","Buy","36176.7","0.00","0.00","36112.4","08/12/2023 17:38:48.653","-70.73","-64.3","-70.73","48 168.71","2306"
"RRL","08/12/2023 19:20:00.105","US30","3.90 Lots","3.90 Indices","Buy","36211.7","0.00","0.00","36265.7","08/12/2023 21:55:00.107","210.60","54","210.60","48 379.31","2309"
"RRL","08/12/2023 19:25:00.061","US30","3.90 Lots","3.90 Indices","Buy","36214.1","0.00","0.00","36265.7","08/12/2023 21:55:00.107","201.24","51.6","201.24","48 580.55","2310"
"RRL","11/12/2023 18:00:00.095","US30","3.90 Lots","3.90 Indices","Buy","36358.4","0.00","0.00","36402.4","11/12/2023 21:55:00.097","171.60","44","171.60","48 752.15","2313"
"RRL","11/12/2023 18:05:00.031","US30","3.90 Lots","3.90 Indices","Buy","36356.2","0.00","0.00","36402.4","11/12/2023 21:55:00.097","180.18","46.2","180.18","48 932.33","2314"
"RRL","12/12/2023 17:30:00.108","US30","3.90 Lots","3.90 Indices","Buy","36515.6","0.00","0.00","36577.1","12/12/2023 21:55:00.032","239.85","61.5","239.85","49 172.18","2317"
"RRL","12/12/2023 18:00:00.138","US30","3.90 Lots","3.90 Indices","Buy","36549.0","0.00","0.00","36577.1","12/12/2023 21:55:00.032","109.59","28.1","109.59","49 281.77","2318"
"LONDON_1B1S","14/12/2023 15:37:36.733","US30","8.00 Lots","8 Indices","Sell","37142.3","0.00","0.00","37203.9","14/12/2023 15:46:59.561","-492.80","-61.6","-492.80","48 788.97","2320"
"LONDON_1B1S","15/12/2023 15:35:17.584","US30","7.90 Lots","7.90 Indices","Sell","37203.9","0.00","0.00","37267.2","15/12/2023 16:54:18.638","-500.07","-63.3","-500.07","48 288.90","2322"
"RRL","15/12/2023 18:20:00.149","US30","3.90 Lots","3.90 Indices","Buy","37310.1","0.00","0.00","37248.4","15/12/2023 19:40:11.716","-240.63","-61.7","-240.63","48 048.27","2325"
"RRL","15/12/2023 18:25:00.044","US30","3.90 Lots","3.90 Indices","Buy","37302.5","0.00","0.00","37240.4","15/12/2023 19:40:43.328","-242.19","-62.1","-242.19","47 806.08","2326"
"RRL","19/12/2023 18:00:00.126","US30","3.80 Lots","3.80 Indices","Buy","37525.4","0.00","0.00","37549.3","19/12/2023 21:55:00.047","90.82","23.9","90.82","47 896.90","2329"
"RRL","19/12/2023 18:05:00.136","US30","3.80 Lots","3.80 Indices","Buy","37526.4","0.00","0.00","37549.3","19/12/2023 21:55:00.047","87.02","22.9","87.02","47 983.92","2330"
"LONDON_1B1S","22/12/2023 16:57:03.635","US30","1.10 Lots","1.10 Indices","Buy","37461.6","0.00","0.00","37399.0","22/12/2023 20:05:28.020","-68.86","-62.6","-68.86","47 915.06","2332"
"LONDON_1B1S","26/12/2023 15:36:09.826","US30","7.70 Lots","7.70 Indices","Sell","37437.5","0.00","0.00","37499.4","26/12/2023 16:11:22.228","-476.63","-61.9","-476.63","47 438.43","2334"
"RRL","26/12/2023 17:30:00.175","US30","3.80 Lots","3.80 Indices","Buy","37511.3","0.00","0.00","37634.0","26/12/2023 21:25:10.963","466.26","122.7","466.26","47 904.69","2337"
"RRL","26/12/2023 17:35:00.149","US30","3.80 Lots","3.80 Indices","Buy","37519.9","0.00","0.00","37642.7","26/12/2023 21:25:29.884","466.64","122.8","466.64","48 371.33","2338"
"RRL","28/12/2023 18:50:00.779","US30","3.90 Lots","3.90 Indices","Buy","37746.4","0.00","0.00","37727.8","28/12/2023 21:55:00.022","-72.54","-18.6","-72.54","48 298.79","2341"
"RRL","28/12/2023 19:00:00.086","US30","3.90 Lots","3.90 Indices","Buy","37765.0","0.00","0.00","37727.8","28/12/2023 21:55:00.022","-145.08","-37.2","-145.08","48 153.71","2342"
"LONDON_1B1S","29/12/2023 15:49:49.717","US30","7.80 Lots","7.80 Indices","Sell","37721.2","0.00","0.00","37598.7","29/12/2023 17:54:03.296","955.50","122.5","955.50","49 109.21","2344"
"RRL","02/01/2024 17:30:00.105","US30","3.90 Lots","3.90 Indices","Buy","37704.5","0.00","0.00","37642.2","02/01/2024 20:53:03.813","-242.97","-62.3","-242.97","48 626.39","2348"
"RRL","02/01/2024 17:35:00.089","US30","3.90 Lots","3.90 Indices","Buy","37720.6","0.00","0.00","37659.1","02/01/2024 20:45:06.157","-239.85","-61.5","-239.85","48 869.36","2347"
"LONDON_1B1S","04/01/2024 15:55:13.078","US30","7.90 Lots","7.90 Indices","Buy","37558.4","0.00","0.00","37682.0","04/01/2024 17:13:51.398","976.44","123.6","976.44","49 602.83","2350"
"RRL","04/01/2024 17:30:00.202","US30","4.00 Lots","4 Indices","Buy","37707.1","0.00","0.00","37644.1","04/01/2024 17:50:30.759","-252.00","-63","-252.00","49 350.83","2353"
"RRL","04/01/2024 17:35:00.011","US30","4.00 Lots","4 Indices","Buy","37696.3","0.00","0.00","37634.3","04/01/2024 17:52:26.792","-248.00","-62","-248.00","49 102.83","2354"
"LONDON_1B1S","05/01/2024 15:35:00.136","US30","7.90 Lots","7.90 Indices","Buy","37472.7","0.00","0.00","37595.5","05/01/2024 16:05:25.326","970.12","122.8","970.12","50 072.95","2356"
"RRL","05/01/2024 17:30:00.100","US30","4.00 Lots","4 Indices","Buy","37510.1","0.00","0.00","37445.1","05/01/2024 18:00:39.419","-260.00","-65","-260.00","49 812.95","2359"
"RRL","05/01/2024 17:35:00.114","US30","4.00 Lots","4 Indices","Buy","37509.5","0.00","0.00","37445.2","05/01/2024 18:00:39.539","-257.20","-64.3","-257.20","49 555.75","2360"
"LONDON_1B1S","08/01/2024 16:31:23.585","US30","8.00 Lots","8 Indices","Buy","37402.4","0.00","0.00","37526.2","08/01/2024 20:10:28.298","990.40","123.8","990.40","50 546.15","2364"
"RRL","08/01/2024 17:30:00.099","US30","4.00 Lots","4 Indices","Buy","37411.9","0.00","0.00","37534.7","08/01/2024 20:10:42.330","491.20","122.8","491.20","51 531.75","2366"
"RRL","08/01/2024 17:35:00.072","US30","4.00 Lots","4 Indices","Buy","37405.3","0.00","0.00","37528.9","08/01/2024 20:10:29.252","494.40","123.6","494.40","51 040.55","2365"
"RRL","09/01/2024 18:05:00.134","US30","4.10 Lots","4.10 Indices","Buy","37527.6","0.00","0.00","37464.5","09/01/2024 19:30:20.453","-258.71","-63.1","-258.71","51 019.66","2370"
"RRL","09/01/2024 18:10:00.087","US30","4.10 Lots","4.10 Indices","Buy","37543.7","0.00","0.00","37481.9","09/01/2024 19:25:29.499","-253.38","-61.8","-253.38","51 278.37","2369"
"LONDON_1B1S","11/01/2024 15:50:41.042","US30","9.90 Lots","9.90 Indices","Sell","37617.6","0.00","0.00","37493.7","11/01/2024 16:06:23.301","1 226.61","123.9","1 226.61","52 246.27","2372"
"LONDON_1B1S","12/01/2024 15:35:00.058","US30","8.40 Lots","8.40 Indices","Buy","37802.1","0.00","0.00","37740.5","12/01/2024 15:49:45.470","-517.44","-61.6","-517.44","51 728.83","2374"
"LONDON_1B1S","16/01/2024 15:40:25.733","US30","10.00 Lots","10 Indices","Sell","37381.4","0.00","0.00","37444.2","16/01/2024 16:12:31.315","-628.00","-62.8","-628.00","51 100.83","2376"
"RRL","16/01/2024 19:55:00.022","US30","4.10 Lots","4.10 Indices","Sell","37262.9","0.00","0.00","37324.8","16/01/2024 21:52:10.098","-253.79","-61.9","-253.79","50 847.04","2379"
"RRL","16/01/2024 20:00:00.116","US30","4.10 Lots","4.10 Indices","Sell","37282.6","0.00","0.00","37332.9","16/01/2024 21:55:00.067","-206.23","-50.3","-206.23","50 640.81","2380"
"LONDON_1B1S","18/01/2024 15:36:15.238","US30","9.80 Lots","9.80 Indices","Sell","37163.8","0.00","0.00","37225.3","18/01/2024 16:13:07.012","-602.70","-61.5","-602.70","50 038.11","2382"
"RRL","18/01/2024 17:40:00.077","US30","4.00 Lots","4 Indices","Buy","37281.4","0.00","0.00","37212.2","18/01/2024 18:01:00.746","-276.80","-69.2","-276.80","49 761.31","2385"
"RRL","18/01/2024 17:45:00.100","US30","4.00 Lots","4 Indices","Buy","37274.3","0.00","0.00","37212.2","18/01/2024 18:01:01.438","-248.40","-62.1","-248.40","49 512.91","2386"
"RRL","19/01/2024 18:40:00.209","US30","4.00 Lots","4 Indices","Buy","37662.7","0.00","0.00","37786.0","19/01/2024 19:23:14.016","493.20","123.3","493.20","50 006.11","2389"
"RRL","19/01/2024 18:45:00.106","US30","4.00 Lots","4 Indices","Buy","37671.5","0.00","0.00","37794.7","19/01/2024 19:30:54.864","492.80","123.2","492.80","50 498.91","2390"
"LONDON_1B1S","22/01/2024 15:35:00.009","US30","8.20 Lots","8.20 Indices","Buy","38030.2","0.00","0.00","37968.7","22/01/2024 19:26:23.846","-504.30","-61.5","-504.30","49 994.61","2392"
"LONDON_1B1S","23/01/2024 15:37:37.255","US30","9.70 Lots","9.70 Indices","Sell","37936.0","0.00","0.00","37928.5","23/01/2024 21:55:00.115","72.75","7.5","72.75","50 067.36","2394"
"LONDON_1B1S","25/01/2024 15:40:17.792","US30","8.10 Lots","8.10 Indices","Buy","37948.9","0.00","0.00","37887.1","25/01/2024 16:36:17.522","-500.58","-61.8","-500.58","49 566.78","2396"
"LONDON_1B1S","26/01/2024 15:35:01.810","US30","8.00 Lots","8 Indices","Buy","38090.2","0.00","0.00","38212.7","26/01/2024 16:46:50.197","980.00","122.5","980.00","50 546.78","2398"
"RRL","26/01/2024 17:30:00.033","US30","4.10 Lots","4.10 Indices","Buy","38183.9","0.00","0.00","38120.9","26/01/2024 18:35:41.698","-258.30","-63","-258.30","50 026.08","2402"
"RRL","26/01/2024 17:35:00.541","US30","4.10 Lots","4.10 Indices","Buy","38185.2","0.00","0.00","38121.2","26/01/2024 18:35:41.585","-262.40","-64","-262.40","50 284.38","2401"
"LONDON_1B1S","29/01/2024 15:35:00.112","US30","8.10 Lots","8.10 Indices","Buy","38157.9","0.00","0.00","38096.4","29/01/2024 16:57:12.790","-498.15","-61.5","-498.15","49 527.93","2404"
"LONDON_1B1S","30/01/2024 15:35:00.070","US30","8.00 Lots","8 Indices","Buy","38342.5","0.00","0.00","38281.0","30/01/2024 16:26:28.088","-492.00","-61.5","-492.00","49 035.93","2406"
"RRL","30/01/2024 18:20:00.093","US30","3.90 Lots","3.90 Indices","Buy","38409.5","0.00","0.00","38486.5","30/01/2024 21:55:00.102","300.30","77","300.30","49 813.98","2410"
"RRL","30/01/2024 18:30:00.086","US30","3.90 Lots","3.90 Indices","Buy","38393.0","0.00","0.00","38515.5","30/01/2024 21:28:12.006","477.75","122.5","477.75","49 513.68","2409"
"LONDON_1B1S","01/02/2024 17:12:40.091","US30","8.00 Lots","8 Indices","Sell","38121.6","0.00","0.00","38183.1","01/02/2024 17:24:14.400","-492.00","-61.5","-492.00","49 321.98","2412"
"RRL","01/02/2024 18:00:00.134","US30","8.00 Lots","8 Indices","Buy","38270.6","0.00","0.00","38393.4","01/02/2024 18:10:52.079","982.40","122.8","982.40","50 304.38","2415"
"RRL","01/02/2024 18:05:00.041","US30","8.00 Lots","8 Indices","Buy","38334.6","0.00","0.00","38457.1","01/02/2024 18:52:24.582","980.00","122.5","980.00","51 284.38","2416"
"RRL","02/02/2024 17:30:00.013","US30","8.30 Lots","8.30 Indices","Buy","38523.2","0.00","0.00","38461.4","02/02/2024 18:46:19.484","-512.94","-61.8","-512.94","50 256.84","2420"
"RRL","02/02/2024 17:35:00.017","US30","8.30 Lots","8.30 Indices","Buy","38540.7","0.00","0.00","38478.7","02/02/2024 18:44:42.796","-514.60","-62","-514.60","50 769.78","2419"
"LONDON_1B1S","06/02/2024 16:13:25.055","US30","2.00 Lots","2 Indices","Buy","38432.5","0.00","0.00","38492.3","06/02/2024 21:55:00.037","119.60","59.8","119.60","50 376.44","2422"
"LONDON_1B1S","08/02/2024 16:40:04.466","US30","8.10 Lots","8.10 Indices","Sell","38622.1","0.00","0.00","38683.6","08/02/2024 19:59:47.576","-498.15","-61.5","-498.15","49 878.29","2424"
"LONDON_1B1S","09/02/2024 15:39:37.550","US30","8.10 Lots","8.10 Indices","Sell","38700.6","0.00","0.00","38578.1","09/02/2024 17:53:59.183","992.25","122.5","992.25","50 870.54","2426"
"RRL","12/02/2024 18:25:00.094","US30","8.20 Lots","8.20 Indices","Buy","38888.9","0.00","0.00","38826.4","12/02/2024 20:18:22.841","-512.50","-62.5","-512.50","50 358.04","2429"
"RRL","12/02/2024 18:30:00.134","US30","8.20 Lots","8.20 Indices","Buy","38885.4","0.00","0.00","38823.2","12/02/2024 20:18:43.480","-510.04","-62.2","-510.04","49 848.00","2430"
"LONDON_1B1S","13/02/2024 15:38:33.285","US30","8.10 Lots","8.10 Indices","Sell","38453.5","0.00","0.00","38330.8","13/02/2024 15:51:11.840","993.87","122.7","993.87","50 841.87","2432"
"RRL","13/02/2024 19:40:00.092","US30","9.90 Lots","9.90 Indices","Sell","38249.8","0.00","0.00","38127.0","13/02/2024 20:12:55.863","1 215.72","122.8","1 215.72","52 057.59","2435"
"RRL","13/02/2024 19:45:00.173","US30","9.90 Lots","9.90 Indices","Sell","38225.8","0.00","0.00","38103.0","13/02/2024 20:17:12.297","1 215.72","122.8","1 215.72","53 273.31","2436"
"RRL","15/02/2024 17:50:00.151","US30","8.60 Lots","8.60 Indices","Buy","38633.7","0.00","0.00","38756.7","15/02/2024 20:50:03.060","1 057.80","123","1 057.80","54 331.11","2439"
"RRL","15/02/2024 18:20:00.021","US30","8.60 Lots","8.60 Indices","Buy","38638.9","0.00","0.00","38761.7","15/02/2024 20:54:29.456","1 056.08","122.8","1 056.08","55 387.19","2440"
"RRL","16/02/2024 17:50:00.366","US30","9.00 Lots","9 Indices","Buy","38771.5","0.00","0.00","38709.8","16/02/2024 19:04:00.192","-555.30","-61.7","-555.30","54 278.39","2444"
"RRL","16/02/2024 17:55:00.116","US30","9.00 Lots","9 Indices","Buy","38772.3","0.00","0.00","38710.8","16/02/2024 19:03:57.690","-553.50","-61.5","-553.50","54 833.69","2443"
"LONDON_1B1S","22/02/2024 16:43:05.153","US30","2.20 Lots","2.20 Indices","Buy","38877.6","0.00","0.00","39000.1","22/02/2024 19:25:48.912","269.50","122.5","269.50","54 547.89","2446"
"RRL","22/02/2024 19:35:00.102","US30","8.80 Lots","8.80 Indices","Buy","39018.1","0.00","0.00","39140.6","22/02/2024 20:23:20.085","1 078.00","122.5","1 078.00","55 625.89","2449"
"RRL","22/02/2024 19:40:00.261","US30","8.80 Lots","8.80 Indices","Buy","39028.9","0.00","0.00","39151.6","22/02/2024 20:25:09.289","1 079.76","122.7","1 079.76","56 705.65","2450"
"LONDON_1B1S","23/02/2024 17:04:02.793","US30","2.30 Lots","2.30 Indices","Buy","39232.6","0.00","0.00","39171.1","23/02/2024 18:30:36.730","-141.45","-61.5","-141.45","56 564.20","2452"
"LONDON_1B1S","26/02/2024 16:43:19.633","US30","2.20 Lots","2.20 Indices","Buy","39201.7","0.00","0.00","39140.2","26/02/2024 17:07:21.029","-135.30","-61.5","-135.30","56 428.90","2454"
"RRL","26/02/2024 19:35:00.133","US30","11.00 Lots","11 Indices","Sell","39071.2","0.00","0.00","39132.7","26/02/2024 20:02:23.559","-676.50","-61.5","-676.50","55 073.70","2458"
"RRL","26/02/2024 19:40:00.041","US30","11.00 Lots","11 Indices","Sell","39071.2","0.00","0.00","39132.9","26/02/2024 20:02:23.292","-678.70","-61.7","-678.70","55 750.20","2457"
"RRL","01/03/2024 17:30:00.134","US30","8.90 Lots","8.90 Indices","Buy","39014.0","0.00","0.00","39101.3","01/03/2024 21:55:00.031","776.97","87.3","776.97","55 850.67","2461"
"RRL","01/03/2024 17:45:00.359","US30","8.90 Lots","8.90 Indices","Buy","39018.8","0.00","0.00","39101.3","01/03/2024 21:55:00.031","734.25","82.5","734.25","56 584.92","2462"
